,gene_name,aod_coef,aod_intercept,aod_phi,aod_NLL_val
47,ZFP62,0.201395939470932,4.02420516324943,0.628007354312011,196.77436771103189
48,ZFP30,-0.300372962049073,3.60665826879883,0.614382106916636,111.2231710833693
49,ZFAT,1.18099702733764,-0.152571236288598,0.677505357942235,768.2364498111426
50,ZFAND6,0.100285491663199,3.56216454417285,0.308941863927443,1452.5021184696402
51,ZFAND2B,-0.102711445410953,4.13478138988883,0.358334803814253,602.138956323912
52,ZFAND1,-0.554087198961255,4.87776979084905,0.314094125192791,461.9324943475593
53,ZEB2-AS1,0.358611502932067,1.43575903954221,0.917298121809727,164.172216576043
54,ZEB2,0.299613026636,1.58627771414053,0.270762230565695,2312.583193607641
55,ZEB1-AS1,-0.314939314222421,1.31385213574244,0.726224212139266,377.95569868208287
56,ZEB1,-0.672382174416678,3.80678542914917,0.147255964532091,470.06669111306246
57,ZDHHC2,0.760189043470776,2.29506713667409,0.999999920502915,99.84065604551222
58,ZDHHC14,-0.558134481122349,1.68866540518267,0.999999182288415,260.5636888565478
59,ZCCHC8,0.0103943937716324,4.2271414418034,0.363245706910923,299.9591635781607
60,ZCCHC7,-0.231906353060814,3.17857127105614,0.229294591895537,1945.2779754550338
61,ZCCHC2,-0.159839472341274,0.124831480020788,0.999999834270856,61.61878684257466
62,ZC4H2,0.242216592362603,0.513263888642242,0.467505196042671,629.2446885028004
63,ZC3H7A,-0.170493543804562,3.75452976010385,0.435633033806256,672.1712847690029
64,ZC3H4,0.606587140126297,2.83771873452893,0.578056386388513,71.79558573521793
65,ZC3H18,-0.0438157459080986,4.43130098379443,0.154712933906936,236.43502091392546
66,ZBTB7A,0.328396285800185,0.0466784573922475,0.83399133612551,718.9786347324712
67,ZBTB45,0.278492918032317,2.94138418650865,0.501720249212252,394.53909143833965
68,ZBTB38,-0.757092818466262,3.35384210898353,0.355092356123417,1967.166616581824
69,ZBTB20,0.360141263412792,0.662550449163647,0.916144727937238,1457.5445964084868
70,ZBTB18,0.434932115417137,0.367967299646021,0.999999929947692,58.95927904169997
71,ZBED5,-1.22047512992943,6.89979497902663,0.546318099242636,83.34524167135129
72,Z84485.1,0.424831659154054,0.114516435749674,0.846908207599069,94.8447938112247
73,YY1,-0.354095360362454,6.02413884599924,5.89079034804159e-08,162.28174260976039
74,YWHAZ,0.170063591813329,5.0853762638568,0.0335313594757414,2845.8451046419505
75,YTHDF2,0.232462923549049,5.25756570473765,0.110018752021008,398.4252027846888
76,YPEL5,-0.0934842676034003,4.83202219031671,0.124957789754169,1299.2047982563888
77,YOD1,0.142563507248314,1.83648535512795,0.723973476606201,129.94066228240635
78,YIF1B,-0.0494123727198833,3.03575311044415,0.378201572302833,1501.4950890726154
79,YARS,-0.701437295140108,5.64898901843765,0.1089955330515,245.36981728529116
80,XXYLT1,-0.364030152896922,2.82125356246809,0.915383537179283,319.4605829404047
81,XRCC1,-0.968214145798061,5.82294155030953,0.192268537461043,168.44546614774035
82,XPO6,0.173548207245792,1.66933156500682,0.999999924370784,163.02149429019056
83,XPO1,-0.594062507614197,4.67128166680113,0.842692731929534,252.4917490643367
84,XPNPEP1,0.821672211212942,4.23891941185247,0.179071649114306,263.31551799011925
85,WRAP53,-0.0720842292155034,2.7107108470239,0.402427105935167,413.92883726080726
86,WIZ,0.28296215073875,1.10075346443174,0.999999760870386,14.506743758263699
87,WIPF1,0.0211448823043238,1.36699298852401,0.106622225656049,10751.540729630597
88,WHRN,0.57297592879782,1.43314584115818,0.316952990173829,442.1625037979829
89,WHAMM,0.0895959784319606,3.56503072761989,0.505475234084926,403.98858304352257
90,WFDC2,0.164441495775443,3.60551085432543,0.0171826068201856,80.87940494195078
91,WDR83,0.0729598751352796,1.07814858329065,0.429963830201842,1863.8682142494645
92,WDR81,0.768466616428228,1.50440125407743,0.999999735145161,87.77678295272709
93,WDR66,0.0319816047733354,3.04386258174451,6.939293710726e-08,15.670328201768088
94,WDR63,0.600601528773676,2.65724927077529,0.999999779566221,27.595463067318
95,WDR5,0.107343388845096,2.97085182765899,0.320787158636435,657.3908787719836
96,WDR45B,-1.8318803383967,7.57243224887978,0.62761920887371,83.49699235601007
97,WDR34,0.0557286013355464,4.82249662004958,0.111689264979545,176.37925165672755
98,WBP1L,-1.42552663149242,5.51902308716316,0.524051940073109,109.08888694506831
99,WAS,0.293647074593655,-2.45953129836486,0.524158970185638,320.15076123545106
100,WARS,0.0351299631250173,0.623525207858359,0.478911126560598,5053.388693986948
101,VSIR,0.184726104315001,6.65864335819438,0.126630240197599,156.96928568040366
102,VSIG10,0.0666514620904615,1.83152241802128,0.850826459332757,225.81226097348957
103,VPS53,-0.349828816504101,5.27333750760982,3.13410546145485e-06,113.33220413568449
104,VPS37B,-0.193687447495677,3.03245970737699,0.308367034179974,1808.4072396792753
105,VPS26B,-0.416196750934342,5.43605291142034,0.420035676625354,116.78747784896828
106,VPS13D,-1.33356093299263,5.22631901071897,0.443091894351288,112.43773902564895
107,VOPP1,-0.49120984590897,3.475230066591,0.143386432800722,3239.594689732463
108,VNN2,-0.534411909869263,1.66798442329857,0.5463576096506,2180.754428404338
109,VMP1,0.103876242894581,2.01376272936665,0.23130949497446,3003.172323312549
110,VIPR1,-0.192390359574208,1.86565174430471,0.814124301872804,169.19884948321456
111,VGLL4,-0.376242323138604,2.49576855801938,0.507544146912338,1100.7355746546546
112,VEGFA,0.0769075821311884,3.0435111076287,0.103170194338177,32.09856724934249
113,VDR,0.124627999171495,0.535056405228808,0.490131050373993,585.9041085863103
114,VCP,-0.494294612842808,6.67673777211005,0.0510119906477595,495.8899385260967
115,VAV3,0.597712110842782,-0.693246139684411,0.99999887977616,40.52180454614867
116,VAT1,0.0690462747573264,4.47527174941158,0.288190312217794,176.45392834010912
117,VAMP8,0.0637206395646384,3.99797551884223,0.220930032727021,2909.4398664429
118,VAMP5,-1.54260448325552,7.68284368272472,0.331534768842446,142.78998456716798
119,UXS1,0.47349501997521,3.08481718004519,0.999999971745791,137.95382508768188
120,UTS2B,1.22172525644463,-0.324453730275734,0.999999833060861,18.383088825306274
121,UTRN,-0.308114403305017,4.18554141633457,0.614381271666905,692.5865867319827
122,USP7,,,0.1,
123,USP54,1.64907385033593,2.84227587488421,0.999997941074736,30.095591162686873
124,USP48,-0.484994878081089,5.27859864168775,0.0887215156113639,305.2506144730382
125,USP45,-0.135929310040007,5.58230093822911,0.999988385104556,38.96255383780708
126,USP39,0.0330212742685832,3.25971873508023,0.399629726339115,868.2998819529031
127,USP36,-0.0492574350690354,1.30973402509457,0.99902949648654,69.98485578158612
128,USP32,-0.765782936096152,3.95404051241722,0.638871247449977,228.23408230035886
129,USP3-AS1,0.145179845628055,1.15797949199997,0.78823113168374,122.87642671218283
130,USP22,0.0270218709133244,4.69534142347219,0.35538265184873,304.8887914884924
131,USP2,-0.465030688584523,4.60686255435666,0.999998904224842,15.91221610140646
132,USP10,-0.182621051764071,3.72895731417984,0.516494281873775,1014.5544161379786
133,USB1,0.0314364201718211,2.47006497614576,0.267218197270638,1312.2483556594066
134,UROD,-0.345931672250002,4.89839928934482,0.0377031433621314,332.2928744553551
135,UPRT,-0.788938130022689,4.53629763162062,0.764853786380231,189.18873617876568
136,UNKL,0.0782430861883412,4.29831302680084,0.999999509534904,90.98135289535657
137,UNG,-0.572670547556912,2.83748522019375,0.636260230988843,998.6871689494156
138,UNC93B1,-0.324146769723482,4.13784529832039,0.496401535409823,457.0929868979701
139,UNC45A,-0.998476987756168,5.51989339339432,0.586626706420323,256.16687562733097
140,UNC119,-0.785440342142151,6.7006796040903,0.155411438076306,152.96953573381128
141,UIMC1,0.147403757898292,3.06124691296368,0.304136261520157,978.6236712052058
142,UHRF1,0.0600690871545055,1.62332715820091,0.303290888136308,368.4602332689086
143,UGP2,-0.253094416945442,4.79274347119936,0.216384215665043,545.973105560589
144,UGGT1,-1.75005393723117,4.82882310453566,0.594444199441251,133.87050444981432
145,UCHL5,-0.0726184850410882,5.06072250590667,1.05429686137691e-06,292.62079241177184
146,UBXN11,-0.480190880025881,5.21563554210533,5.48993128457047e-07,86.62727174543795
147,UBTF,0.0510254909599194,1.97736797433568,0.318763165921435,934.9207862513391
148,UBP1,0.502638473990001,2.58002113615338,0.999999811934853,81.33023609526711
149,UBN1,-0.0089926297304691,4.24512939210759,0.271529514804386,256.78900599822794
150,UBE4B,0.479682266338196,3.21848152845362,0.735121798891315,280.06351858717045
151,UBE3D,0.262578580174941,5.09880357137013,0.999999856786568,31.29204356141308
152,UBE2Z,0.113681287757493,2.45004209150694,0.521192518505468,526.6505158810569
153,UBE2L3,1.09845097908117,5.48233162954677,0.109081511538598,382.9019593548461
154,UBE2D3,0.198224844619675,4.83893174561797,0.0590587112837456,2039.9555205569136
155,UBC,-0.613825231191892,8.29486484568523,0.0192267940469735,673.0004190719671
156,UBALD2,0.0109777609562983,-0.0335614346915508,0.550929808363222,1118.721248125941
157,UBA5,0.29430560911438,4.50484739305001,0.24972773679867,242.21497279875513
158,UBA1,-0.163011073564321,1.19596179470906,0.204091654140543,4110.229692789926
159,U2AF1L5,-0.187434848886678,3.88576697284974,0.224156729000806,1803.0410769971452
160,TYW1,0.241543871853966,3.06380561039054,0.39504164866243,659.294490841793
161,TXNRD1,-0.149469283599856,0.847935265859227,0.197378709038915,2446.9159135291497
162,TXNL4B,0.118774605200718,2.96442295712324,0.533957089914862,422.8534558998519
163,TXNL1,-0.0606771771552968,4.75734227410988,0.15585218485374,793.5159758716657
164,TXNIP,-0.18987449339972,4.63282116570537,0.0276711453086202,2965.2978257734717
165,TXNDC5,-0.0170317736346703,3.60312928482742,0.300276629400238,267.15800079729314
166,TXK,0.212300119198422,2.1235963199493,0.513806506995377,752.2646417663929
167,TVP23A,1.1928229160766,0.906765653210854,0.662798578809741,154.89903107876745
168,TUBGCP6,-0.202189565067957,1.88082627951911,0.870236196042283,411.61556249101
169,TUBB,0.253244685783325,5.18820673992536,0.114987353899114,1512.7613486123996
170,TUBA1C,0.256714567912323,4.21228831451949,0.407904337397546,917.5714584978452
171,TTYH3,0.387315874823457,1.99241115103472,0.999998617698941,26.295506663899605
172,TTLL3,-0.178075562750529,1.79151067782249,0.999999548710076,265.90084739150143
173,TTLL12,0.0987499441859825,4.34449282539427,0.601911463965553,65.73132356655816
174,TTC7A,0.693502600902593,0.0372889063444542,0.767506896197029,206.2825535055267
175,TTC39C,0.457798570037588,1.62363943411108,0.323868521601846,4204.361006967272
176,TTC38,0.19902535173227,0.972910531296703,0.458743105298474,1153.963296942265
177,TTC16,0.401774719475438,2.4184342797912,0.999998524121572,91.65475172291711
178,TSR1,-0.0179777345015152,4.70284769463982,0.999999948771736,142.49809869464033
179,TSPAN5,0.435835117504933,4.63603459980095,0.182215963699898,183.43603435735622
180,TSPAN4,-1.09719535138824,1.81214267268604,0.48289987743455,574.2549464578059
181,TSPAN3,1.01320400242678,4.07001347182443,0.0735963309858024,872.390566714362
182,TSPAN14,0.590709396598345,1.91057362048496,0.122409561681657,1979.579968153854
183,TSPAN12,-0.369918104267568,2.4821965394559,8.99721618531374e-08,35.78650994833426
184,TSN,-0.109770062322111,6.09354325198507,0.124993235307357,116.71076121205652
185,TSGA10,-0.056681537637014,0.733242209461748,0.631305462013453,966.291065323856
186,TSC22D4,-0.262668787264642,6.88640207943267,0.30627284292202,161.02789628237528
187,TSC22D3,-0.0259838941503328,6.56360034117865,0.0226017894404841,1034.5646727921542
188,TSC22D1-AS1,-1.52950087262591,1.6496728088649,0.999999897950553,35.96571302697876
189,TSC22D1,-0.986926896787276,2.68598159668765,0.876960416322104,679.272882079573
190,TSC1,-0.489618288857825,4.87560151376149,0.999999984855767,77.43483779363592
191,TRPV3,0.793297881628518,1.83769075329611,0.99999973758582,63.53517492561031
192,TRPM4,-1.7013238187087,3.53820214878976,0.734407231970874,31.737356567997846
193,TRPM2,1.15580338828917,0.961270480649086,0.764484601891443,178.0426403660647
194,TRMT44,0.241417885980463,2.06884577301193,0.999999999153223,231.08211948916696
195,TRIP10,0.527245673191122,1.39569974888093,0.274445270679741,256.9799000176079
196,TRIO,-0.78252404263771,2.20740408509439,0.999999706796275,18.48203930136439
197,TRIM73,0.62415430907329,0.762140052046397,0.17621400520464,23.768858384726368
198,TRIM47,0.442649666720946,-0.0140549921543088,0.733850485766747,724.9382870826798
199,TRIM46,0.329732700752844,0.126753300309201,0.183241104708482,120.73130675977245
200,TRIM41,0.293221918314893,3.25292269183898,0.323756351308758,336.40715669820116
201,TRIM36,1.75775331956712,0.105389184034427,0.999999954615715,39.57715829738973
202,TRIM34,0.255665323727632,1.67559317956418,0.22482138042893,1347.116105973687
203,TRIM2,0.0069756573955514,-0.694581478850653,0.99999996287316,22.91461391665589
204,TRIM16L,-0.268526211758588,3.63154264008913,0.999999918628661,27.008923452912846
205,TRIM16,0.339350001787127,2.121194441152,0.587362729864183,273.56597302326065
206,TRIM14,-0.114900455704681,3.88858728421843,0.504855907943265,344.9239918023757
207,TRG-AS1,0.427317397806988,1.34066819652441,0.362503419178878,643.6226318167395
208,TRDMT1,-0.463753427377795,5.30039506925854,0.758110606723613,122.73108131229465
209,TRBV1,-0.573640373676336,2.10032551185716,0.500514797477705,74.98965545751291
210,TRAPPC5,-0.848964102087153,6.97908361869163,3.7967619721981e-08,289.4611996714974
211,TRAPPC10,0.319377379258308,0.571341931687189,0.32820743864958,207.71211315265663
212,TRAM1,-0.091654874938822,4.40900909901861,0.0693590475361186,1446.0836720105476
213,TRAK1,2.07946688913192,-1.94591572739963,0.999999098506473,19.406333623318275
214,TRAF3IP3,0.079798413564759,0.214788082425011,0.15723540023562,16681.0482503696
215,TRABD2A,-0.0368992173664626,3.09600647986611,0.593726794820525,223.07159107817603
216,TRABD,0.222767167009538,3.38130488964258,0.0924313967740679,2110.77679667993
217,TRA2B,-1.0385053167064,7.07206364392822,0.0560784695624013,282.27518133543936
218,TPT1,0.0274863943005348,5.4890480012939,0.0059758912447261,12521.506245352157
219,TPRG1,-3.16394485479993,3.91166482748241,0.999999566468124,22.504323192661275
220,TPRA1,-0.129005602419886,2.67210257096308,0.504179036733089,946.1924815500681
221,TPR,-0.272767847490623,4.81945621041941,0.204768352422098,830.1507618296154
222,TPP2,0.0029259962097514,4.67862555034087,0.999999379850277,182.539399346259
223,TPM3,-0.0213049297205196,3.8031324399092,0.0310810976812613,6380.871018654485
224,TPM1,0.0356799956927348,3.80119067090661,0.668784127042753,129.41607895826195
225,TPI1,0.512664535226662,5.13559957489946,0.0123766739817186,1955.833463312721
226,TPD52,-0.0297641979409546,5.83400885535054,0.159342311879573,328.4282793218242
227,TP63,1.82646775628995,-2.37081601734423,0.942795923118913,67.23537788032661
228,TP53I13,-0.618080294891915,2.28976392564639,0.496744747283149,2131.4652393566416
229,TP53I11,0.443289446836868,3.70191178826322,0.0693199077192682,249.48837681788177
230,TP53,0.238013504181711,2.2159075408639,0.512044620257517,622.7774467176872
231,TOX2,-1.10293300750262,3.47431030053958,0.425389738350708,696.8730625822985
232,TOMM40,0.883960124825445,6.17728537004568,0.474547009103371,75.26829691577106
233,TOM1L2,0.290795616195196,4.19117549469932,0.381939278349716,106.65287007360706
234,TNS4,-3.52748948799587,5.09098386289608,0.999999975010024,80.47282249369698
235,TNS3,0.910805435420001,0.944166643381615,0.718276377740131,325.0767479147642
236,TNRC6B,-0.135374916619057,1.35134925191414,0.276040911357385,4234.53827243814
237,TNPO2,-0.57420523038976,1.08998455624507,0.741835319141856,434.12953747933085
238,TNPO1,-0.0019462111139633,1.1562815471733,0.251371173112365,2809.609552879999
239,TNKS1BP1,0.398346275347644,1.10933843259762,0.462995214811923,47.41450264496624
240,TNKS,-0.186510628441406,3.87668459156368,0.411209409512572,291.906498435255
241,TNK1,-1.39992534230488,4.91860547522837,0.999999999757083,94.84295564812065
242,TNIP3,-0.323150588523929,1.84087431796176,0.562338432569731,1148.98848690537
243,TNIP2,-0.468048721326058,5.66763743944055,0.0889398898203484,211.9464842461785
244,TNIP1,0.927112250719772,1.84854009334149,0.197309366343573,5441.427624110337
245,TNFSF4,-0.469117983526115,0.398266527024471,0.461254293265474,637.9672856461626
246,TNFRSF9,-0.069841944280368,2.72155452301397,0.103460557782589,974.0074737623393
247,TNFAIP8,0.0111651803474292,0.839786882718838,0.36289043398458,13028.883684486484
248,TMSB15B,-0.332382808105391,0.358165325676522,0.819879123111511,614.2502695126649
249,TMPRSS3,-0.116869818828479,1.16347019257214,0.999999926987747,40.17921027175033
250,TMEM94,-0.165093099553977,5.77289501357989,0.999996697566651,19.991944264515574
251,TMEM91,-0.411291837263183,1.99251914032395,0.999999938429939,169.7828376090028
252,TMEM70,0.588880157390289,5.57333848735137,2.4254743748666e-06,159.20863043220612
253,TMEM63C,-0.815893523397716,-0.275522177193908,0.999999785662769,83.79213463431932
254,TMEM63A,0.186850985199074,4.00319563289197,0.261776825606251,173.16238399991641
255,TMEM62,0.546184043511332,5.12866190689974,0.999997566133603,82.9727702068671
256,TMEM59,0.27157069921063,7.54249943325264,0.191367613828204,135.1581777078243
257,TMEM52B,0.47326325003372,1.39624024185818,0.999999868555655,14.282294932524945
258,TMEM43,-0.895588181235956,6.25436548299396,0.306079549470763,131.57106887452528
259,TMEM39A,0.0746259704021029,4.09887817933751,0.374677746539758,284.478044809504
260,TMEM263,0.148916162727852,5.43231092492111,1.16738501626386e-08,147.5202966483784
261,TMEM259,0.269360497080077,2.12474003126671,0.597904135067858,1036.4870310964
262,TMEM25,1.22691580972299,4.05540299041735,0.999999851349721,59.49051496242922
263,TMEM248,-0.397340599913646,5.0791842573859,0.265159827295172,296.2546243838558
264,TMEM246,0.649491296175973,-1.78611146158943,0.999999783466515,18.61998001500843
265,TMEM243,-0.282616941594396,6.13307836715603,0.0922159527416652,533.5682517916848
266,TMEM237,-0.180935767678913,0.710973688400096,0.83666358480716,272.69631395882135
267,TMEM229B,-0.716751014511421,1.1925238514115,0.999999825128874,498.27958211406786
268,TMEM219,-1.13794655774157,5.58025891853779,0.0783348641347299,1006.8834398035149
269,TMEM202-AS1,0.577671859899465,0.334350201877388,0.833517714849766,279.64019749536845
270,TMEM191C,0.129007904491874,3.40885701277023,0.191567758090392,331.3386303604111
271,TMEM19,-0.365052119980914,3.35290805169751,0.222527066137872,1105.2101265597182
272,TMEM184B,-0.875212671064128,5.66451674551224,0.255934161152963,59.67392388459182
273,TMEM176A,1.65152667761047,5.93780253796226,1.00043601811949e-09,18.835940565947993
274,TMEM134,-0.738660120626485,6.41537658284847,0.0448281076329609,263.28745703979905
275,TMEM120A,1.04378447973883,6.06163936786838,0.128326644814628,65.18210110748146
276,TMED10,-1.22275120751029,7.9695712634747,0.137141312801085,167.09870998892103
277,TMCO1,0.0963498809128563,6.63842675417125,0.35483364910603,155.48778761496698
278,TMCC2,-1.21910518835374,4.19767164774596,1.12276850418777e-07,21.713081317064454
279,TMCC1,0.246199972236608,3.03359415826188,0.999999626568179,184.22516335647822
280,TMC6,0.189144429495017,1.93009477621285,0.999999985401061,117.59609352767757
281,TMC4,1.29229517651987,-2.09454479776592,0.99999999054887,64.41464992557533
282,TMBIM6,-0.486431497079065,7.22636918897776,0.0896490182148284,458.3263877104514
283,TMBIM1,-0.273127201333833,3.07723871495086,0.308609481520264,2048.978075591652
284,TM9SF2,0.0482639174956871,4.29238891662014,0.17954235370584,942.6613628908191
285,TM7SF3,1.24816753420154,5.97490472158686,8.50635745795167e-08,43.66477051567762
286,TM7SF2,0.136576090604974,0.190725411237877,0.490254646324087,1601.1673965719697
287,TLR10,0.0002675016185908,5.26099063910261,0.150880533590565,274.7571709736686
288,TLK2,0.0886269239190648,1.07841800540115,0.788145541081859,260.5759771116851
289,TLE3,0.46922616163694,2.44574196742792,0.512437646114297,602.1881334477243
290,TLE1,-0.0690507630953639,1.96805405964004,0.330002334264067,450.9120651327117
291,TLCD1,0.687746244851527,1.55649825568242,0.999999875930543,33.691809434420584
292,TKTL1,1.38780638201213,2.63914298660029,0.9999998316821,12.382129669405181
293,TK2,0.202606604763848,3.21446437218636,0.999999621325921,165.07450773874507
294,TJP2,0.796773897561514,0.143306603907495,0.999999999615854,72.18485576826019
295,TJP1,0.280508858590269,1.79740348848943,1.52920227447189e-08,13.349346405021214
296,TJAP1,-0.45243309858358,4.35497408778524,0.49894105615841,224.07679538490225
297,TIPIN,0.571810225059109,1.71774557180999,0.597038057051527,730.5483387327488
298,TIPARP,0.893040570918861,4.77254706124727,0.0739686876224169,170.68748278829412
299,TINAGL1,2.25728367632455,0.453548037542961,1.52323077989592e-08,6.769010411395333
300,TIMM21,-0.604280664374761,4.80829687197256,0.310505601591314,198.12832580358685
301,TIAM2,-1.4886222547904,-1.31738373364857,0.999999734556521,137.84096137669042
302,TIAM1,-0.587271268194176,4.70953307888116,7.42680094692032e-06,26.124321181369115
303,THUMPD3-AS1,-0.050888972721048,3.04118911433881,0.267936497534322,1674.3408629951432
304,THOC3,-0.130008498479348,3.07021759158,0.636054922334102,1780.929301655493
305,THEMIS,0.318675451497587,0.156074711361223,0.307570043514673,3961.446633423523
306,THBS4,-0.807682314871592,3.82875281465539,0.99999968617684,21.017145650746322
307,TGM5,-3.17351382679249,1.09409519740561,0.483208187077899,249.3274202404235
308,TGM2,-0.0128946560618561,2.21890519747523,1.23451874715513e-08,175.79874655801095
309,TGIF1,0.418024221022916,1.20720644343461,0.496231778939207,228.33414735703695
310,TGFBR1,0.357395694849846,2.17247527337481,0.854525066426409,136.27506099103815
311,TGFB2,-0.116601493058985,1.13675866327421,0.999999751115339,73.78109813283109
312,TFIP11,-0.0701272022709782,4.52897756568147,0.195268290131432,283.92892507443946
313,TFEC,-1.27423193205402,2.46678324834876,0.834336936261847,566.4004913591965
314,TFEB,-0.236131238646711,2.24848465395193,0.249581338713037,1073.3377532543036
315,TFDP2,-0.178180952724041,1.09310259696923,0.502832237565982,2159.4270708875492
316,TFAP2A,1.01686838558357,1.33899408518747,0.111554594906499,19.311732227995293
317,TEX264,-0.190235634634838,2.30140497548231,0.20158789780188,4279.976289596221
318,TET3,-1.13486416065109,0.755795202811257,0.999999431107694,37.286615413603485
319,TET2,-0.991258441409173,3.83665958294417,0.466942612969138,304.7515231564448
320,TESPA1,-0.17984362855841,3.20594505031048,0.214504668062634,1215.5651221264598
321,TERF2,-0.911375220379665,2.61889970668056,0.523602001589717,302.35897946933954
322,TENT5A,-1.20748254386746,5.73551250697334,2.35114408029456e-08,112.99343183020773
323,TENT4B,-0.0964361451135749,1.80193556675061,0.999999961970302,118.79473961753277
324,TENT4A,0.0935260580101057,-0.847297860386034,0.1,27.88902248040852
325,TEF,-1.23715953587824,4.33133211218672,0.999998078772627,25.948788390613863
326,TEDC1,0.467174205592814,0.659406095629946,0.663585819743058,442.39294894954423
327,TEAD2,-0.173504979322116,1.44665516895258,0.99999996599996,87.69146340789393
328,TDRD3,0.628187012933757,5.15327798038367,0.999999999656395,57.90425889314254
329,TDP1,-0.348661925436022,6.10287476446877,2.61509788177336e-07,66.53121391510155
330,TCTN1,-0.724921583312798,3.09564169087547,0.601547198848828,380.72482995941687
331,TCL1A,-0.0934332661387919,5.20778092016569,0.0257738941656846,634.9646767663097
332,TCHP,0.236295075245882,5.49083493578577,0.496822521307201,60.30373292425533
333,TCF7,0.198135932273344,3.71701955084096,0.228214904498485,804.2932410696857
334,TCF4,-0.345888228216209,3.46292835906166,0.236036582276044,1786.4115798394519
335,TCF3,0.0391655122874219,0.405636499040337,0.999999974876254,63.00806780848707
336,TCF12,-0.355081044638257,3.51292019818412,0.299796452457835,806.2460785047397
337,TCEANC,-0.164344234415638,3.50809311012812,0.728709000883939,161.58024343522789
338,TCEA2,0.427517017086272,2.61606017302179,0.816229559104421,249.2576708475064
339,TC2N,-0.722356763623376,3.19734453004086,0.607430333758018,2004.7440551674783
